Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"L Climent, B O'Sullivan, SD Prestwich","Bounding the search space of the population harvest cutting problem with multiple size stock selection",2016,"… , LION 10, Ischia, Italy, May 29 …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-50349-3_6","https://scholar.google.com/scholar?cites=4741349635172160786&as_sdt=2005&sciodt=2007&hl=en",133,"2023-05-11 11:55:16","","10.1007/978-3-319-50349-3_6","","",,,,,3,0.43,1,3,7,"… of products to meet the demands while minimizing cost. The … In this paper we deal with a variant of CSP introduced in [7] … left in the area analyzed is waste (worst scenario). However, in …","https://cora.ucc.ie/bitstream/handle/10468/11217/lion16.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:ElVdWF-ozEEJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
14,"M Arafeh","Combining Lean Concepts &Tools with the DMAIC Framework to Improve Processes and Reduce Waste",2015,"American Journal of Operations Research","scirp.org","https://www.scirp.org/html/9-1040381_56652.htm","https://scholar.google.com/scholar?cites=14909925773291217315&as_sdt=2005&sciodt=2007&hl=en",134,"2023-05-11 11:55:16","HTML","","","",,,,,14,1.75,14,1,8,"… Since the primary objective of the cutting process is to minimize the wastage the problem is known … problem and the trim loss problem is known as the cutting stock problem (CSP) [10] . …","https://www.scirp.org/html/9-1040381_56652.htm","https://scholar.google.com/scholar?q=related:o-F2oH6y6s4J:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"Yİ Tosun","Cost modeling for thermal energy storage in hybrid power generation from csp and biomass resources in Turkey-southeastern anatolia and eastern anatolia region",2016,"… Energy and Environment Symposium (IEEES-8 …","openaccess.sirnak.edu.tr","http://openaccess.sirnak.edu.tr/xmlui/handle/11503/327","",135,"2023-05-11 11:55:16","","","","",,,,,0,0.00,0,1,7,"… ’s electricity networks may minimize the threat of global warming … value of the amount of waste and animal waste are as given in … This reduces the specific gas consumption and cuts the …","https://openaccess.sirnak.edu.tr/xmlui/bitstream/handle/11503/327/ieees8-%20181.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:RTInLo4c3KMJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"A Sugianto, YI Tung","BI-OBJECTIVE OPTIMIZATION FOR REBAR CUTTING PLAN USING SYMBIOTIC ORGANISMS SEARCH",2022,"Dimensi Utama Teknik Sipil","duts.petra.ac.id","http://duts.petra.ac.id/index.php/duts/article/view/213","",136,"2023-05-11 11:55:16","","","","",,,,,0,0.00,0,2,1,"… practical steel bar cutting problem to minimize the waste with a … such as minimizing the raw material as well as the waste, and … been applied to solve cutting stock problem (CSP) are ant …","https://duts.petra.ac.id/index.php/duts/article/download/213/168","https://scholar.google.com/scholar?q=related:D8BilIXnqHEJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"J Fang, Y Rao, Q Luo, J Xu","Solving One-Dimensional Cutting Stock Problems with the Deep Reinforcement Learning",2023,"Mathematics","mdpi.com","https://www.mdpi.com/2227-7390/11/4/1028","",137,"2023-05-11 11:55:16","HTML","","","",,,,,0,0.00,0,4,1,"… the objective function is to minimize the sum of all remaining … almost no waste of residual material. This indicates that the … algorithm model of the DRL-CSP proposed in this paper has …","https://www.mdpi.com/2227-7390/11/4/1028",""
0,"J Martinovic, M Hähnel, G Scheithauer, W Dargie…","Cutting Stock Problems with Nondeterministic Item Lengths: A New Approach for Multiprocessor Scheduling",2017,"","","","",138,"2023-05-11 11:55:16","CITATION","","","",,,,,0,0.00,0,5,6,"","","https://scholar.google.com/scholar?q=related:AaMCaPSG6l0J:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
116,"BW Jacobs, R Kraude…","Operational productivity, corporate social performance, financial performance, and risk in manufacturing firms",2016,"Production and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/poms.12596?casa_token=ckzXpQezlmUAAAAA:jQsHQ4SQUn-L2SfrPwvfGa6WGaTWC9h_YPRy_cD-Nb5zXooS-06Z6Ox95t8YzIhaFYe0mP1gBUJE4gge","https://scholar.google.com/scholar?cites=11610337046781719868&as_sdt=2005&sciodt=2007&hl=en",139,"2023-05-11 11:55:16","","10.1111/poms.12596","","",,,,,116,16.57,39,3,7,"… Importantly, we find that OP moderates the CSP–FP and CSP… defines CSP as a set of management practices that minimize … and flexibly with a minimum wastage of resources.” In their …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/poms.12596?casa_token=NvWstnM1UzIAAAAA:X0PPaoOEKRlElkGEQ5jDxE374moFWaia1FJeJxqvgfUS-GR4bFQQ5LzYqjqGETfcj9ljHB8lGwT8GPCK","https://scholar.google.com/scholar?q=related:PHX7owc0IKEJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
16,"R Alvarez-Valdes, MA Carravilla, JF Oliveira","Cutting and packing",2018,"Handbook of Heuristics","Springer","https://link.springer.com/chapter/10.1007/978-3-319-07124-4_43","https://scholar.google.com/scholar?cites=13906902989560501703&as_sdt=2005&sciodt=2007&hl=en",140,"2023-05-11 11:55:16","","10.1007/978-3-319-07124-4_43","","",,,,,16,3.20,5,3,5,"… cut the small items from the available large panels so that the waste (the trim of the cutting process) is minimized… In what concerns the input minimization problems, while in the CSP …","","https://scholar.google.com/scholar?q=related:x1WSSpY-_8AJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
67,"M Delorme, M Iori","Enhanced pseudo-polynomial formulations for bin packing and cutting stock problems",2020,"INFORMS Journal on Computing","pubsonline.informs.org","https://pubsonline.informs.org/doi/abs/10.1287/ijoc.2018.0880","https://scholar.google.com/scholar?cites=17667862761973503201&as_sdt=2005&sciodt=2007&hl=en",141,"2023-05-11 11:55:16","","10.1287/ijoc.2018.0880","","",,,,,67,22.33,34,2,3,"… be cut into demanded items while minimizing waste. Apart from these applications, the BPP and the CSP … We prove that one-cut and arc-flow formulations for the CSP are equivalent (ie, …","https://iris.unimore.it/bitstream/11380/1174547/1/6270.pdf","https://scholar.google.com/scholar?q=related:4VTI25LbMPUJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"EM Silva","The one-dimensional multi-period cutting stock problem with setup cost",2023,"","repositorio.unesp.br","https://repositorio.unesp.br/handle/11449/242337","",142,"2023-05-11 11:55:16","","","","",,,,,0,0.00,0,1,1,"… The CSP is concerned with determining the best way of cutting a set of objects into smaller … the minimization of waste and the minimization of used objects. A strong characteristic of CSP …","https://repositorio.unesp.br/bitstream/handle/11449/242337/silva_em_dr_sjrp_par.pdf?sequence=5",""
84,"GM Melega, SA de Araujo, R Jans","Classification and literature review of integrated lot-sizing and cutting stock problems",2018,"European Journal of Operational …","Elsevier","https://www.sciencedirect.com/science/article/pii/S037722171830002X","https://scholar.google.com/scholar?cites=15272099365342014430&as_sdt=2005&sciodt=2007&hl=en",143,"2023-05-11 11:55:16","","","","",,,,,84,16.80,28,3,5,"… The cutting stock problem (CSP) involves the cutting of large … , such as the minimization of the total waste, the minimization of the … The economic and operational importance of the cutting …","https://repositorio.unesp.br/bitstream/handle/11449/175838/2-s2.0-85041565209.pdf?sequence=1","https://scholar.google.com/scholar?q=related:3uutLXVl8dMJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
2,"LM Pierini, KC Poldi","LOT SIZING AND CUTTING STOCK PROBLEMS IN A PAPER PRODUCTION PROCESS",2021,"Pesquisa Operacional","SciELO Brasil","https://www.scielo.br/j/pope/a/VBqk9xq8dkyH8zDCfpsRkrG/abstract/?lang=en","https://scholar.google.com/scholar?cites=3464659564071353878&as_sdt=2005&sciodt=2007&hl=en",144,"2023-05-11 11:55:16","","","","",,,,,2,1.00,1,2,2,"… the study is to reduce the paper waste in the cutting process. … The CSP determines the number of jumbos that will be cut … to minimize the total waste of material in the cutting process. The …","https://www.scielo.br/j/pope/a/VBqk9xq8dkyH8zDCfpsRkrG/?format=pdf&lang=en","https://scholar.google.com/scholar?q=related:Fv4hWITxFDAJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"K Daly","Column generation algorithms",,"scholar.archive.org","","https://scholar.archive.org/work/i4sjymd5jjguvo2y6g2a6we7hy/access/wayback/http://arch.library.northwestern.edu/downloads/r781wg21b","",145,"2023-05-11 11:55:16","PDF","","","",,,,,0,0.00,0,1,,"… In the cutting stock problem, the goal is to minimize the waste obtained from cutting rolls of … The result is the lower bound of the integer solution for the CSP, and as in this case, is often …","https://scholar.archive.org/work/i4sjymd5jjguvo2y6g2a6we7hy/access/wayback/http://arch.library.northwestern.edu/downloads/r781wg21b","https://scholar.google.com/scholar?q=related:9k81RQikFqYJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
6,"JL Santos, J Santos, MJ Ferreira…","Application of the two-stage one-dimensional cutting stock problem in the steel industry",2018,"2018 IEEE 27th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8433734/?casa_token=eMMNvBFyse8AAAAA:a-2xkwResM7dXYxQcHhRBDPJUba-9iqljX1-kNSEzJqGNp3Efyfs7oY04w7b2R4M6eQVpZHBGX8LnQ","https://scholar.google.com/scholar?cites=3009073322959099838&as_sdt=2005&sciodt=2007&hl=en",146,"2023-05-11 11:55:16","","","","",,,,,6,1.20,2,4,5,"… the cutting stock problem can be found in [2], [5]. Although there are references to the CSP … The problem consists of finding a solution that minimizes the total waste. It can be modeled …","https://ieeexplore.ieee.org/iel7/8419226/8433439/08433734.pdf?casa_token=Fq4nCxdsJ2wAAAAA:kEO84ASAl_9nvhZYl-pKqyFXdLG6M5P82P9ctSuAol_19QXJr_qlXFYEz1JFu8M0nbt6rQK0bfH3XQ","https://scholar.google.com/scholar?q=related:vtcUlj5gwikJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"S Ojha, N Vishnoi","RI Learning Approach for Improved Workload and Resource Allocation in Cloud Computing",2022,"2022 Second International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10046749/?casa_token=WRzAJ7a5K2EAAAAA:aW0qr61YMPndHmXkguQTPhnPt4KV30bqSyjQDRWxOXzBV88uALcrMADcjo0687asFUG0iiZAQZOo4A","",147,"2023-05-11 11:55:16","","","","",,,,,0,0.00,0,2,1,"… in data centers in order to cut down on expense waste [9]. In light … powered off at this stage to minimize the overall latency. For … data center respective to each CSP in cloud federation, we …","https://ieeexplore.ieee.org/iel7/10046660/10046669/10046749.pdf?casa_token=MBSDhvJVij8AAAAA:UX8Ew8LOEf9iQ5hIxRgblyhzoX_uI9TnVvTSXlk1N79jTOfp0Ms1RJ-cF9ksd0YJ2Ptf9VBzMjOL_A",""
47,"A Omar, A Nashed, Q Li, G Leslie, RA Taylor","Pathways for integrated concentrated solar power-Desalination: A critical review",2020,"Renewable and Sustainable …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1364032119308172","https://scholar.google.com/scholar?cites=14165780312326782829&as_sdt=2005&sciodt=2007&hl=en",148,"2023-05-11 11:55:16","","","","",,,,,47,15.67,9,5,3,"… of the most feasible CSP desalination integration is not a … However, no clear-cut ‘winning’ design could be concluded … exists to utilize waste heat from the CSP system's Rankine cycle as …","https://drive.google.com/file/d/1YWIUHSxZ-DJbbx9blgHKj1EpJiFxLl0J/view","https://scholar.google.com/scholar?q=related:bb91-iP2lsQJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"N Khairani, R Hidayat","OPTIMIZATION CUTTING STOCK ONE DIMENSIONS ON INDUSTRY A WOODEN BEAM CUTTING WITH USE METHOD COLUMN GENERATION …",2016,"","sitsefmipa.unimed.ac.id","http://sitsefmipa.unimed.ac.id/proceeding2016/sitse2016/26%20Nerli%20Khairani%20,%20Ramlah%20Hidayat.pdf","",149,"2023-05-11 11:55:16","PDF","","","",,,,,0,0.00,0,2,7,"… cutting in order to minimize the residue result from the cuts and can form an optimal pattern cuts and to minimize the residue result from the cuts. … cutting stock one dimension (1D-CSP). …","http://sitsefmipa.unimed.ac.id/proceeding2016/sitse2016/26%20Nerli%20Khairani%20,%20Ramlah%20Hidayat.pdf","https://scholar.google.com/scholar?q=related:3sByMk-wO6IJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"JY Su, JL Kang, SS Jang","An Actor-Critic Algorithm for the Stochastic Cutting Stock Problem",2023,"Processes","mdpi.com","https://www.mdpi.com/2227-9717/11/4/1203","",150,"2023-05-11 11:55:16","HTML","","","",,,,,0,0.00,0,3,1,"… The cutting stock problem (CSP) is the common problem of minimizing trim loss when cutting stock … A performant algorithm for solving such a problem may minimize costs such as waste, …","https://www.mdpi.com/2227-9717/11/4/1203",""
160,"O Achkari, A El Fadar","Latest developments on TES and CSP technologies–Energy and environmental issues, applications and research trends",2020,"Applied Thermal Engineering","Elsevier","https://www.sciencedirect.com/science/article/pii/S1359431118363269","https://scholar.google.com/scholar?cites=14135955871899970120&as_sdt=2005&sciodt=2007&hl=en",151,"2023-05-11 11:55:16","","","","",,,,,160,53.33,80,2,3,"… scale CSP plants is a cost-effective way for the widespread deployment of CSP technology, … technology in CSP plants. Regarding the environmental side, a case study about Moroccan …","","https://scholar.google.com/scholar?q=related:SOoxUfgALcQJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
1,"PL Powar, R Vishwakarma, C Meshram","Effective Mathematical Simulation for One-Dimensional Cutting Stock Problem using Heuristics Approach",2017,"International Journal of …","gvpress.com","https://gvpress.com/journals/IJHIT/vol10_no1/10.pdf","https://scholar.google.com/scholar?cites=17815464159799096457&as_sdt=2005&sciodt=2007&hl=en",152,"2023-05-11 11:55:16","PDF","","","",,,,,1,0.17,0,3,6,"… the (1D-CSP) by using the cut losses dependent criterion on the cutting of items sequentially. … In order to minimize the wastage, the positive integers may be chosen in accordance with …","https://gvpress.com/journals/IJHIT/vol10_no1/10.pdf","https://scholar.google.com/scholar?q=related:iTSHUUM-PfcJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
1,"R Gozal, D Prayogo","OPTIMASI TRIM LOSS PEMBESIAN BETON BERTULANG DENGAN METODE METAHEURISTIK PARTICLE SWARM OPTIMIZATION DAN SYMBIOTIC ORGANISMS …",2021,"Dimensi Utama Teknik Sipil","duts.petra.ac.id","http://duts.petra.ac.id/index.php/duts/article/view/190","https://scholar.google.com/scholar?cites=7247019833796751425&as_sdt=2005&sciodt=2007&hl=en",153,"2023-05-11 11:55:16","","","","",,,,,1,0.50,1,2,2,"… cutting of steel rebar can result waste, which cause profit loss and impact to environment. The optimization is necessary to minimize … Dalam 1D-CSP, optimasi metaheuristik akan sangat …","https://duts.petra.ac.id/index.php/duts/article/download/190/162","https://scholar.google.com/scholar?q=related:QXCqeSSWkmQJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"A Aziz, L Ali, K Naeem, A Shakoor","Simultaneous Cutting of Master Reels and Stocked Rolls in Solving Trim Loss Minimization Problem at Paper Mill",2019,"2019 IEEE 10th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8712042/?casa_token=ZbIMwJYJkXEAAAAA:t-2WgylPqs3BtphNOOhbIJ2GsD3dAnbEe_2gCE0X32SGw_y4dus1lf30-Fn-x4ZGgTWkOqoGcHjzTg","",154,"2023-05-11 11:55:16","","","","",,,,,0,0.00,0,4,4,"… This paper deals with cutting stock problem (CSP) that arises in … Mainly this work is concerned with the cutting patterns … in order to minimize waste while satisfying customer demand. …","https://ieeexplore.ieee.org/iel7/8700485/8712005/08712042.pdf?casa_token=xOzvS3m-pXoAAAAA:GKDkkMxVAJMkADydv0_VeUdEKHa7WOLWDMN-sKhyIUAKKH9NzXHrDLcpEYtvy0lcmZ7KADWYOqS53w","https://scholar.google.com/scholar?q=related:9C6-CX0ADsAJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
1,"K Kima, BI Kima, H Choa","Exact and heuristic approaches for the production planning problem of a paper mill company",2015,"Asia Pacific Industrial Engineering and Management …","","","https://scholar.google.com/scholar?cites=2872336035729458292&as_sdt=2005&sciodt=2007&hl=en",155,"2023-05-11 11:55:16","CITATION","","","",,,,,1,0.13,0,3,8,"","","https://scholar.google.com/scholar?q=related:dEQ1_WeW3CcJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
2,"A Israr, DA Siddiqui","How Stakeholder Pressure Influence Corporate Sustainability, and Financial Performance in Manufacturing Industries of Pakistan: The Mediatory Role of Sustainable …",2020,"Available at SSRN 3757841","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3757841","https://scholar.google.com/scholar?cites=1198435679425643063&as_sdt=2005&sciodt=2007&hl=en",156,"2023-05-11 11:55:16","","","","",,,,,2,0.67,1,2,3,"… not a significant effect on CSP, FP, and waste reduction (WR)… impact of pollution and waste, minimize the impacts of … material use, boost up efficiency of distribution, cost cutting in …","","https://scholar.google.com/scholar?q=related:N8JRnuayoRAJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
9,"J Ding, M Wang, X Zeng, W Qu…","Mass personalization strategy under Industrial Internet of Things: A case study on furniture production",2021,"Advanced Engineering …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1474034621001919","https://scholar.google.com/scholar?cites=10853401545682991684&as_sdt=2005&sciodt=2007&hl=en",157,"2023-05-11 11:55:16","","","","",,,,,9,4.50,2,5,2,"… Such wastes generated at the board cutting stage are affected … To the best of our knowledge, order selection and CSP are … function is to minimize the cost of trim loss in board cutting ( F …","","https://scholar.google.com/scholar?q=related:RDoctzMHn5YJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
46,"JF Côté, M Iori","The meet-in-the-middle principle for cutting and packing problems",2018,"INFORMS Journal on Computing","pubsonline.informs.org","https://pubsonline.informs.org/doi/abs/10.1287/ijoc.2018.0806","https://scholar.google.com/scholar?cites=6810073363795833980&as_sdt=2005&sciodt=2007&hl=en",158,"2023-05-11 11:55:16","","10.1287/ijoc.2018.0806","","",,,,,46,9.20,23,2,5,"… by satisfying problem constraints and minimizing a given objective … two-stage guillotine cutting stock problem (2S-CSP), which is … cutting stage is adopted for removing the waste. The 2S-…","https://iris.unimore.it/bitstream/11380/1168938/1/CIRRELT-2016-28.pdf","https://scholar.google.com/scholar?q=related:fHRmn6Q9gl4J:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
63,"F Furini, E Malaguti…","Modeling two-dimensional guillotine cutting problems via integer programming",2016,"INFORMS Journal on …","pubsonline.informs.org","https://pubsonline.informs.org/doi/abs/10.1287/ijoc.2016.0710","https://scholar.google.com/scholar?cites=14928257162824808071&as_sdt=2005&sciodt=2007&hl=en",159,"2023-05-11 11:55:16","","10.1287/ijoc.2016.0710","","",,,,,63,9.00,21,3,7,"… The 2CSP requires cutting all of the items by minimizing the … The authors consider a one-dimensional CSP where the … it is possible to cut off from the raw material a waste part in a …","https://optimization-online.org/wp-content/uploads/2014/11/4663.pdf","https://scholar.google.com/scholar?q=related:h3ba2cvSK88J:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"N Zhang","BIM-based Automated Design and Drafting for Drainage Systems in Residential Buildings",2020,"","era.library.ualberta.ca","https://era.library.ualberta.ca/items/dc722eb3-1266-47c9-b01f-2cbb2d1e3912","",160,"2023-05-11 11:55:16","","","","",,,,,0,0.00,0,1,3,"… cutting stock problem addresses the issue of cutting the standard-length stock to fit the required length in a project to minimize the total cutting waste. … cutting stock problem (1D-CSP), in …","https://era.library.ualberta.ca/items/dc722eb3-1266-47c9-b01f-2cbb2d1e3912/download/697d14d2-9073-42d6-867d-624c8e43892b","https://scholar.google.com/scholar?q=related:s714O96NLWcJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
7,"D Porumbel, F Clautiaux","Constraint aggregation in column generation models for resource-constrained covering problems",2017,"INFORMS Journal on Computing","pubsonline.informs.org","https://pubsonline.informs.org/doi/abs/10.1287/ijoc.2016.0718","https://scholar.google.com/scholar?cites=14894713016619043308&as_sdt=2005&sciodt=2007&hl=en",161,"2023-05-11 11:55:16","","10.1287/ijoc.2016.0718","","",,,,,7,1.17,4,2,6,"… (eg, filled bins, patterns without waste), and so, we expect a … to the setting of a cutting-stock problem (CSP). We consider a set … The pure CSP simply asks to minimize the number of …","http://cedric.cnam.fr/~porumbed/papers/InformsJOfComput_minorRev.pdf","https://scholar.google.com/scholar?q=related:7An3spKmtM4J:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
14,"G Dobson, D Tilson, V Tilson","Optimizing the timing and number of batches for compounded sterile products in an in-hospital pharmacy",2015,"Decision Support Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167923615000330","https://scholar.google.com/scholar?cites=7006752350454179335&as_sdt=2005&sciodt=2007&hl=en",162,"2023-05-11 11:55:16","","","","",,,,,14,1.75,5,3,8,"… minimize the cost of waste and cost of batch production staffing. In Section 2 we introduce an optimization model for CSP … If one could cut the setup costs associated with delivering carts …","","https://scholar.google.com/scholar?q=related:B2b0rSP8PGEJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
14,"BSC Campello, CTLS Ghidini, AOC Ayres…","A multiobjective integrated model for lot sizing and cutting stock problems",2020,"Journal of the …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/01605682.2019.1619892","https://scholar.google.com/scholar?cites=8927808189434991859&as_sdt=2005&sciodt=2007&hl=en",163,"2023-05-11 11:55:16","","10.1080/01605682.2019.1619892","","",,,,,14,4.67,4,4,3,"… the LSP production, CSP waste of material and CSP storage costs. Furthermore, we conclude that it is necessary to cut more than the demand to minimise the waste of material, even if …","https://www.tandfonline.com/doi/pdf/10.1080/01605682.2019.1619892","https://scholar.google.com/scholar?q=related:85QYKj_y5XsJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
166,"M Mehos, C Turchi, J Jorgenson, P Denholm, C Ho…","On the path to SunShot-advancing concentrating solar power technology, performance, and dispatchability",2016,"","osti.gov","https://www.osti.gov/biblio/1344199","https://scholar.google.com/scholar?cites=8315856375358241838&as_sdt=2005&sciodt=2007&hl=en",164,"2023-05-11 11:55:16","","","","",,,,,166,23.71,28,6,7,"… fossil fuel use, cutting emissions of greenhouse gases and … show that the high grid value of CSP-TES, not just the LCOE, … pumps and fans, and waste heat during cooling contribute to …","https://www.osti.gov/servlets/purl/1344199","https://scholar.google.com/scholar?q=related:LjxlaFDbZ3MJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"A Watanasungsuit, C Pornsing…","Productivity Improvement using Gravitational Search Algorithm: a Case of Film Roll Industry",2022,"Proceedings of the 2022 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3543712.3543757?casa_token=bbah9no29asAAAAA:bPUXQHbSVoHQzEkR4FYeY7CG3RWUbPQev5udjVUKgApGmAbgJ5q_nNpiGWLPd-deXEC697UKjM-1xQ","",165,"2023-05-11 11:55:16","","10.1145/3543712.3543757","","",,,,,0,0.00,0,3,1,"… of the Film Roll cutting design as a 1D-CSP using a … a cutting of stock film rolls to meet demands for smaller film rolls of prescribed dimensions while minimizing the amount of waste is …","https://dl.acm.org/doi/pdf/10.1145/3543712.3543757?casa_token=-OA-sKtzJh4AAAAA:bFRgwFvnU1JyP0rU2WCq4X7icjWkfK-0uMjBBs7qCprtZGjEvXDkSTTstOYrlZ970P3wgdRAc2-EYg","https://scholar.google.com/scholar?q=related:cIPin7os6-wJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"MC Voigt Gava, AG Filho, CDP Rosario…","An approach based on genetic algorithm for solving 2D cutting problem with items of irregular shapes",2015,"Proceedings of the 7th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2857218.2857265?casa_token=Nnax2dfAPR8AAAAA:elMGTNjt5mmBLqOmmKjSK9MoSzljWhOmWlqpMw83IadN_R_CyyxGlXleLjT2bP-rfxHW54dSiBigRw","",166,"2023-05-11 11:55:16","","10.1145/2857218.2857265","","",,,,,0,0.00,0,4,8,"… (items) with irregular geometry to be cut on a larger object (metal plate). The objective it to maximize the number of cut pieces, minimizing the waste of metal plate. In order to achieve …","https://dl.acm.org/doi/pdf/10.1145/2857218.2857265?casa_token=AHKr9x4ApUwAAAAA:26nq5uSLusCflx_7DIlSg_ddQhu7tm-AZjZYJf_kwOeOb_seOOcp_BOq5ny9ckDBuOJ8Cl_6nt_aPQ","https://scholar.google.com/scholar?q=related:Vbrdm1bXxOgJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"JJF Morales, JB Rivas, MRT Tablada","Design of a heuristic to solve the problem of Two-dimensional Rectangular Cut by the Method of Guillotine",,"core.ac.uk","","https://core.ac.uk/download/pdf/94854179.pdf","",167,"2023-05-11 11:55:16","PDF","","","",,,,,0,0.00,0,3,,"… cuts to be made, in which the gain is maximized, minimize costs and without forgetting the reduction of waste or surplus in each cut … of optimization Cutting Stock Problem (CSP) through …","https://core.ac.uk/download/pdf/94854179.pdf","https://scholar.google.com/scholar?q=related:mhfc75O7IxoJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
